lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;condition;p_0001;p_0002;v_2343;age;gender;gender_other;education;education_other;severity;AC;MC_contr;MC_uncert;MC_normal;MC_hope;trust1;trust2;trust3;trust4;trust5;trust6;trust7;trust8;trust9;trust10;satisfaction;nfc1;nfc2;nfc3;nfc4;nfc5;nfc6;pvs_personal;pvs_vicarious;comments;consent_serious;browser;referer;device_type;quota;quota_assignment;quota_rejected_id;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts7089086;rts7091286;rts7091318;rts7091321;rts7091324;rts7091325;rts7091336;rts7091337;rts7091338;rts7091339;rts7091342;rts7091343;rts7091344;rts7133055
47;0;0;31;7089087;-77;293;4;0;0;60c21231133e71164490e005;51;1;-99;4;-99;5;2;-77;-77;-77;5;5;4;5;5;5;3;4;3;6;3;4;5;6;5;4;6;5;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";-99;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;8c8c7b63b1297d47024937b97c47c277;1;0;1726146568;12.09.2024 13:09;12.09.2024 13:14;0000-00-00 00:00:00;293;19;74;82;0;96;0;139;0;0;284;194;271;203
48;0;0;31;7089087;-77;275;2;0;0;610ea032cc1ce3061320d05d;27;1;-99;4;-99;5;2;-77;5;-77;-77;5;2;6;2;6;6;5;5;6;2;5;7;6;5;6;5;6;2;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;287ece8890e50af5e8ba05a429c5b9a7;1;0;1726146586;12.09.2024 13:09;12.09.2024 13:14;0000-00-00 00:00:00;275;11;48;55;0;64;0;0;0;83;273;186;267;193
49;0;0;31;7089087;-77;462;4;0;0;66d0745d0b1de384846dce3e;59;1;-99;4;-99;6;4;-77;-77;-77;4;4;4;3;5;3;3;3;3;4;4;3;6;5;5;5;6;5;3;2;Just to mention when you said I answered incorrectly about why the reason I was seeing GP, I went by what I would assume I was seeing them for which would be me considering I still had a viral infection that hadn't actually cleared up but had improved and then worsened.  It wasn't because I wasn't concentrating on what the question was.  Hope I have explained correctly.  Thank you ;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;7c7f4f9b78257eb3a13210bd46b29370;1;0;1726146595;12.09.2024 13:09;12.09.2024 13:17;0000-00-00 00:00:00;462;22;55;69;98;108;0;142;0;0;421;198;263;209
50;0;0;31;7089087;-77;276;4;0;0;629625e303590ce5fcbcc825;44;1;-99;4;-99;7;2;-77;-77;-77;1;1;7;1;7;1;1;1;1;1;7;1;7;7;4;7;7;7;3;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;134e7f63e45eaadf60fb506f7b01e356;1;0;1726146602;12.09.2024 13:10;12.09.2024 13:14;0000-00-00 00:00:00;276;14;103;113;0;124;0;157;0;0;263;202;256;211
51;0;0;31;7089087;-77;225;4;0;0;5edb5fd0cee6c17e7069af09;44;2;-99;5;-99;6;2;-77;-77;-77;3;4;4;5;4;4;5;5;5;5;4;3;6;5;4;5;5;4;3;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7133055,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;7057d2303c1905042566b1b109442a60;1;0;1726146603;12.09.2024 13:10;12.09.2024 13:13;0000-00-00 00:00:00;225;20;55;65;0;79;0;109;0;0;220;135;204;179
52;0;0;31;7089087;-77;150;4;0;0;5f200d7923978b03c9901f2a;62;1;-99;4;-99;6;2;-77;-77;-77;2;1;5;2;5;2;2;2;2;3;6;2;5;5;6;7;6;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;f65d3914863d92fdf8570469b4d1d705;1;0;1726146608;12.09.2024 13:10;12.09.2024 13:12;0000-00-00 00:00:00;150;13;35;42;0;48;0;64;0;0;143;95;137;102
53;0;0;31;7089087;-77;343;1;0;0;665b4d8a5be9070490ad686a;38;1;-99;3;-99;4;2;4;-77;-77;-77;2;4;4;4;3;3;3;3;2;5;3;4;5;4;4;4;4;3;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;0ce020e75644848cbd04698d6adc792e;1;0;1726146610;12.09.2024 13:10;12.09.2024 13:15;0000-00-00 00:00:00;343;23;126;134;0;143;0;0;158;0;339;250;316;257
54;0;0;31;7089087;-77;150;2;0;0;5c3115667434030001564fce;39;1;-99;5;-99;4;2;-77;4;-77;-77;2;3;4;4;3;4;3;3;5;1;3;5;6;2;5;6;5;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;4f7e20f45e4c2f9a681a8301026ab100;1;0;1726146614;12.09.2024 13:10;12.09.2024 13:12;0000-00-00 00:00:00;150;17;42;49;0;56;0;0;0;70;146;103;141;110
55;0;0;31;7089087;-77;223;4;0;0;5a97ed1d1eda410001364e94;51;2;-99;4;-99;6;2;-77;-77;-77;2;2;2;5;5;4;2;1;2;3;5;2;2;2;1;1;2;2;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;66781ef23abca0c95157f98442d95c8c;1;0;1726146615;12.09.2024 13:10;12.09.2024 13:13;0000-00-00 00:00:00;223;14;45;54;0;67;0;94;0;0;219;134;202;142
56;0;0;31;7089087;-77;399;3;0;0;66e1a9e7916712dfce9ed905;57;1;-99;5;-99;6;2;-77;-77;5;-77;4;4;4;4;3;3;4;4;4;4;3;4;5;5;5;5;5;3;1;I have not had post viral fatigue however I have had oersifatigue abd a doctor examined me and said similar to above and I was sent away. I was later diagnosed with rheumatoid arthritis of which extreme fatigue is a symptom before the pain even begins. I was upset that I struggled so long with work befI got a diagnosis.;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;c3a9a9b4ef21e4aa3dd42bd1bf3eae2a;1;0;1726146628;12.09.2024 13:10;12.09.2024 13:17;0000-00-00 00:00:00;399;19;138;149;0;156;186;0;0;0;393;226;271;236
57;0;0;31;7089087;-77;257;1;0;0;5c49feff71e01d00019376a6;21;1;-99;3;-99;6;2;1;-77;-77;-77;2;5;2;7;3;1;1;1;3;6;2;6;6;4;5;5;6;3;2;-99;1;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;c632e00c2de982cfcafb3b9e8c6b18c5;1;0;1726146636;12.09.2024 13:10;12.09.2024 13:14;0000-00-00 00:00:00;257;16;45;54;0;63;0;0;80;0;253;108;246;119
58;0;0;31;7089087;-77;419;1;0;0;60d4bc61ec008d144f6a8326;41;2;-99;5;-99;6;2;2;-77;-77;-77;3;4;3;4;3;4;3;3;3;4;3;5;5;6;5;6;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;cc09e30bf45b4fe8a79b0738d10c1fc3;1;0;1726146660;12.09.2024 13:11;12.09.2024 13:17;0000-00-00 00:00:00;419;15;63;72;0;83;0;0;102;0;414;155;396;344
59;0;0;31;7089087;-77;463;1;0;0;66957a9f89c88734bd4fa560;37;2;-99;2;-99;6;2;3;-77;-77;-77;5;3;5;6;7;4;5;6;5;3;4;6;5;4;6;7;7;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;f90dbdfd0aedbf1f9a6ba6542146bf22;1;0;1726146670;12.09.2024 13:11;12.09.2024 13:18;0000-00-00 00:00:00;463;17;103;125;0;141;0;0;178;0;453;292;405;311
60;0;0;31;7089087;-77;302;4;0;0;5ee2594dfb6eba32ee149128;30;1;-99;4;-99;3;2;-77;-77;-77;1;2;2;5;5;2;2;2;2;2;6;1;7;6;7;6;7;7;1;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;245623fafdddc9739b7d5327d1fe1c07;1;0;1726146673;12.09.2024 13:11;12.09.2024 13:16;0000-00-00 00:00:00;302;50;90;102;0;115;0;160;0;0;290;223;280;240
61;0;0;31;7089087;-77;274;2;0;0;58ee2f5ec31d4d00015aa0eb;54;2;-99;3;-99;5;2;-77;5;-77;-77;3;2;5;3;6;5;5;5;5;3;4;6;6;5;5;4;7;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;11fe37f34851fea718bd6da21835a868;1;0;1726146675;12.09.2024 13:11;12.09.2024 13:15;0000-00-00 00:00:00;274;33;80;91;0;102;0;0;0;133;267;196;258;213
62;0;0;31;7089087;-77;148;1;0;0;5e90540a9622ec3628270555;19;1;-99;3;-99;5;2;3;-77;-77;-77;2;3;3;5;5;3;3;3;4;5;3;5;5;5;5;5;5;2;1;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;962a4599cf06e7725e3f02cbaba5193c;1;0;1726146677;12.09.2024 13:11;12.09.2024 13:13;0000-00-00 00:00:00;148;12;34;41;0;51;0;0;68;0;144;109;141;115
63;0;0;31;7089087;-77;233;1;0;0;611231ed6becd74ae42f2072;49;1;-99;4;-99;5;2;5;-77;-77;-77;6;2;5;5;6;5;5;6;4;2;4;6;5;6;5;6;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;000a040c1e0b3c39114a04c48c768283;1;0;1726146685;12.09.2024 13:11;12.09.2024 13:15;0000-00-00 00:00:00;233;15;52;60;0;72;0;0;96;0;227;155;213;167
64;0;0;31;7089087;-77;226;2;0;0;664cc5265ac8666303efd614;27;1;-99;5;-99;6;2;-77;4;-77;-77;4;3;3;3;5;4;4;4;6;4;4;5;6;5;4;5;6;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;673165392b2013cae1e79066fde505d2;1;0;1726146687;12.09.2024 13:11;12.09.2024 13:15;0000-00-00 00:00:00;226;11;76;85;0;96;0;0;0;116;213;157;206;165
65;0;0;31;7089087;-77;189;1;0;0;602164e5c7f2bd119d6ea691;45;1;-99;4;-99;5;2;1;-77;-77;-77;2;6;3;5;2;2;2;2;5;6;2;7;7;7;7;7;7;2;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;bcc3722cd1215f10fdfb608b969e061f;1;0;1726146688;12.09.2024 13:11;12.09.2024 13:14;0000-00-00 00:00:00;189;17;48;58;0;68;0;0;84;0;171;118;159;129
66;0;0;31;7089087;-77;151;4;0;0;62fb90429c2152a93ae5fdbd;31;1;-99;3;-99;3;2;-77;-77;-77;3;5;3;3;4;5;5;4;5;4;4;4;5;5;5;5;5;5;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;5d9fd8feca4c04972f62cbcaecf66f34;1;0;1726146691;12.09.2024 13:11;12.09.2024 13:14;0000-00-00 00:00:00;151;14;41;47;0;54;0;77;0;0;147;104;141;110
67;0;0;31;7089087;-77;146;4;0;0;63db913773bf1e4e735aa2b8;25;2;-99;3;-99;4;2;-77;-77;-77;5;7;1;7;2;7;7;7;7;6;7;5;7;6;7;7;7;7;2;1;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;a46f7f9975d7d72b18108c4545fa2136;1;0;1726146694;12.09.2024 13:11;12.09.2024 13:14;0000-00-00 00:00:00;146;13;37;44;0;52;0;70;0;0;141;98;136;109
68;0;0;31;7089087;-77;186;2;0;0;5d73a0806a0a5100167d2b54;52;1;-99;4;-99;6;2;-77;2;-77;-77;3;3;3;5;3;4;3;4;4;5;2;5;6;4;5;6;5;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;66070bf78fa59ead38ff12c125170b11;1;0;1726146697;12.09.2024 13:11;12.09.2024 13:14;0000-00-00 00:00:00;186;12;60;69;0;90;0;0;0;105;183;137;178;147
69;0;0;31;7089087;-77;587;2;0;0;64874ebb817e22a5cb2f325f;61;2;-99;4;-99;7;2;-77;1;-77;-77;4;6;2;6;3;3;2;2;3;5;2;6;6;4;7;6;5;2;2;I expect a doctor to give a course of action, admitting if necessary he/she does not have the facilities to undertake a proper examination. I would have wondered why I did not contact the surgery earlier due to the viral infection. How was that virus treated, if it could be treated. I would have asked the doctor to give me information not some  unspecfic  disclosure - that implies a concern about his ability and potential actions that could arise - possible case for medical negligence. So saying nothing might mean that to prove negligence might be extremely difficult.;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;0a8abaa98db4eb5d4702689815fe9c08;1;0;1726146699;12.09.2024 13:11;12.09.2024 13:21;0000-00-00 00:00:00;587;19;66;83;0;97;0;0;0;135;556;196;298;211
70;0;0;31;7089087;-77;169;4;0;0;5c71ca9bf6c9fe00013ef0b5;55;2;-99;4;-99;6;2;-77;-77;-77;4;3;4;5;5;4;4;4;4;3;5;3;6;6;5;4;6;6;3;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;aa859a217962d2f6dae737d27228b625;1;0;1726146701;12.09.2024 13:11;12.09.2024 13:14;0000-00-00 00:00:00;169;14;40;47;0;55;0;76;0;0;163;107;153;114
71;0;0;31;7089087;-77;233;3;0;0;575d08ef85d90500061ef59b;67;1;-99;4;-99;7;2;-77;-77;2;-77;4;2;5;2;4;6;4;5;5;4;3;3;2;4;2;2;2;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091336,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;03282c0aaafa94cf4ff0cf5f71a97bd7;1;0;1726146702;12.09.2024 13:11;12.09.2024 13:15;0000-00-00 00:00:00;233;15;55;66;0;77;113;0;0;0;226;159;220;173
72;0;0;31;7089087;-77;324;1;0;0;6666e9960dcd3eb83749e2d7;47;1;-99;5;-99;5;2;3;-77;-77;-77;5;5;3;5;5;3;3;3;5;3;3;3;3;5;5;5;3;2;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;9c6e7aa1460cf3a17611542bbcca868d;1;0;1726146702;12.09.2024 13:11;12.09.2024 13:17;0000-00-00 00:00:00;324;13;82;95;0;112;0;0;140;0;321;215;312;235
73;0;0;31;7089087;-77;243;4;0;0;63f7aba4c22d661214ba010d;36;1;-99;4;-99;6;2;-77;-77;-77;6;5;4;5;4;6;4;6;5;6;2;4;3;2;4;2;2;4;3;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;e98106bf817a030da5d93b93f53d3aaa;1;0;1726146710;12.09.2024 13:11;12.09.2024 13:15;0000-00-00 00:00:00;243;15;49;57;0;78;0;104;0;0;238;152;230;160
74;0;0;31;7089087;-77;378;1;0;0;6658c5cc20f33b713aa2592d;33;1;-99;4;-99;6;2;4;-77;-77;-77;3;5;3;5;4;3;3;3;3;4;2;5;5;6;5;4;5;2;2;-99;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;0;0;-77;-77;1f1819f8da2185536bfc4a159e069fad;1;0;1726146713;12.09.2024 13:11;12.09.2024 13:18;0000-00-00 00:00:00;378;15;70;92;0;113;0;0;160;0;372;285;366;306
75;0;0;31;7089087;-77;355;4;0;0;6659fe7ee547f735dce5074e;27;2;-99;4;-99;5;2;-77;-77;-77;4;5;4;6;3;5;4;4;5;6;4;4;5;5;5;5;5;5;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;0e3a793503ac0dda65f5887a28bef92d;1;0;1726146715;12.09.2024 13:11;12.09.2024 13:17;0000-00-00 00:00:00;355;19;68;78;0;90;0;147;0;0;349;237;342;246
76;0;0;31;7089087;-77;276;1;0;0;66715c74c87b5fb5ecf67027;24;2;-99;2;-99;5;2;4;-77;-77;-77;4;4;4;5;5;4;4;4;5;3;3;4;5;4;3;4;4;1;1;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;a09fc37959949d381efea3d2ff2c5bb1;1;0;1726146715;12.09.2024 13:11;12.09.2024 13:16;0000-00-00 00:00:00;276;34;94;105;0;129;0;0;154;0;270;204;260;214
77;0;0;31;7089087;-77;371;1;0;0;60fc1f84103c6aa86a429ada;29;2;-99;4;-99;5;2;6;-77;-77;-77;3;3;4;4;5;4;4;4;1;5;3;7;5;3;6;4;6;3;2;-99;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;0;0;-77;-77;b1fe527bd9b0fa46764d12a3b1c2d7bd;1;0;1726146715;12.09.2024 13:11;12.09.2024 13:18;0000-00-00 00:00:00;371;22;102;114;0;135;0;0;171;0;367;227;300;240
78;0;0;31;7089087;-77;325;2;0;0;5eea22d28931bf0a98f97ca5;24;1;-99;4;-99;6;2;-77;1;-77;-77;1;7;1;6;1;2;2;3;3;7;1;5;5;4;5;5;5;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091329,7091339,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;1;1;0;-77;-77;4ba81e21530db6d7bba87f7508e39759;1;0;1726146718;12.09.2024 13:11;12.09.2024 13:17;0000-00-00 00:00:00;325;10;53;63;0;73;0;0;0;100;322;229;313;235
79;0;0;31;7089087;-77;192;1;0;0;5d53bf0c2ebe880001a473d2;42;1;-99;4;-99;4;2;5;-77;-77;-77;4;4;4;4;5;5;5;5;5;3;4;7;6;6;6;7;6;3;2;-99;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/333.0.671582647 Mobile/15E148 Safari/604.1";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091325,7091327,7091338,7091329,7091332,7091334,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;ad728da97b9308e59da457111ca0f08a;1;0;1726146721;12.09.2024 13:12;12.09.2024 13:15;0000-00-00 00:00:00;192;18;43;55;0;63;0;0;82;0;185;126;175;138
80;0;0;31;7089087;-77;292;4;0;0;66742c4307bb2004831faaef;30;1;-99;4;-99;6;4;-77;-77;-77;5;3;5;3;5;3;3;3;3;3;5;1;7;3;5;5;7;6;1;1;-99;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";https://app.prolific.com/;0;0;-66;0;7091286,7091292,7091318,7091321,7091323,7091324,7091325,7091327,7091329,7091332,7091334,7091337,7091343,7133055,7091344,7091342,7089086,7089087;0;1;0;-77;-77;5d6c52fec81e1736ee8aa14eb12c5ac3;1;0;1726146722;12.09.2024 13:12;12.09.2024 13:16;0000-00-00 00:00:00;292;17;68;87;119;131;0;170;0;0;285;208;275;218
